Date,Close
2019-04-09,"$16,336.45 "
2019-04-10,"$16,396.29 "
2019-04-11,"$16,399.47 "
2019-04-12,"$16,480.53 "
2019-04-15,"$16,515.46 "
2019-04-16,"$16,502.20 "
2019-04-17,"$16,544.24 "
2019-04-18,"$16,612.81 "
2019-04-22,"$16,577.28 "
2019-04-23,"$16,669.40 "
2019-04-24,"$16,586.52 "
2019-04-25,"$16,576.10 "
2019-04-26,"$16,613.46 "
2019-04-29,"$16,600.37 "
2019-04-30,"$16,580.73 "
2019-05-01,"$16,502.75 "
2019-05-02,"$16,410.88 "
2019-05-03,"$16,494.43 "
2019-05-06,"$16,493.46 "
2019-05-07,"$16,357.75 "
2019-05-08,"$16,397.40 "
2019-05-09,"$16,321.75 "
2019-05-10,"$16,297.55 "
2019-05-13,"$16,193.41 "
2019-05-14,"$16,284.53 "
2019-05-15,"$16,318.14 "
2019-05-16,"$16,443.86 "
2019-05-17,"$16,401.75 "
2019-05-21,"$16,426.47 "
2019-05-22,"$16,327.35 "
2019-05-23,"$16,164.61 "
2019-05-24,"$16,230.04 "
2019-05-27,"$16,346.66 "
2019-05-28,"$16,297.46 "
2019-05-29,"$16,131.47 "
2019-05-30,"$16,089.24 "
2019-05-31,"$16,037.49 "
2019-06-03,"$16,015.89 "
2019-06-04,"$16,166.24 "
2019-06-05,"$16,212.66 "
2019-06-06,"$16,227.80 "
2019-06-07,"$16,230.96 "
2019-06-10,"$16,216.26 "
2019-06-11,"$16,248.76 "
2019-06-12,"$16,227.24 "
2019-06-13,"$16,239.26 "
2019-06-14,"$16,301.91 "
2019-06-17,"$16,353.45 "
2019-06-18,"$16,503.35 "
2019-06-19,"$16,511.79 "
2019-06-20,"$16,574.83 "
2019-06-21,"$16,525.43 "
2019-06-24,"$16,523.47 "
2019-06-25,"$16,371.28 "
2019-06-26,"$16,312.22 "
2019-06-27,"$16,307.73 "
2019-06-28,"$16,382.20 "
2019-07-02,"$16,471.29 "
2019-07-03,"$16,576.20 "
2019-07-04,"$16,588.85 "
2019-07-05,"$16,541.99 "
2019-07-08,"$16,462.95 "
2019-07-09,"$16,545.21 "
2019-07-10,"$16,563.29 "
2019-07-11,"$16,527.90 "
2019-07-12,"$16,488.12 "
2019-07-15,"$16,510.82 "
2019-07-16,"$16,502.42 "
2019-07-17,"$16,484.21 "
2019-07-18,"$16,494.23 "
2019-07-19,"$16,485.94 "
2019-07-22,"$16,518.88 "
2019-07-23,"$16,572.68 "
2019-07-24,"$16,611.84 "
2019-07-25,"$16,488.20 "
2019-07-26,"$16,531.04 "
2019-07-29,"$16,492.17 "
2019-07-30,"$16,466.05 "
2019-07-31,"$16,406.56 "
2019-08-01,"$16,377.04 "
2019-08-02,"$16,271.66 "
2019-08-06,"$16,149.49 "
2019-08-07,"$16,265.22 "
2019-08-08,"$16,404.53 "
2019-08-09,"$16,341.34 "
2019-08-12,"$16,237.77 "
2019-08-13,"$16,350.84 "
2019-08-14,"$16,045.94 "
2019-08-15,"$16,012.53 "
2019-08-16,"$16,149.79 "
2019-08-19,"$16,304.05 "
2019-08-20,"$16,213.31 "
2019-08-21,"$16,309.23 "
2019-08-22,"$16,253.46 "
2019-08-23,"$16,037.58 "
2019-08-26,"$16,098.79 "
2019-08-27,"$16,183.59 "
2019-08-28,"$16,271.65 "
2019-08-29,"$16,384.49 "
2019-08-30,"$16,442.07 "
2019-09-03,"$16,399.23 "
2019-09-04,"$16,448.84 "
2019-09-05,"$16,574.81 "
2019-09-06,"$16,535.33 "
2019-09-09,"$16,495.09 "
2019-09-10,"$16,537.34 "
2019-09-11,"$16,611.14 "
2019-09-12,"$16,643.28 "
2019-09-13,"$16,682.42 "
2019-09-16,"$16,751.31 "
2019-09-17,"$16,834.75 "
2019-09-18,"$16,800.29 "
2019-09-19,"$16,858.35 "
2019-09-20,"$16,899.69 "
2019-09-23,"$16,867.20 "
2019-09-24,"$16,798.33 "
2019-09-25,"$16,784.29 "
2019-09-26,"$16,790.40 "
2019-09-27,"$16,694.27 "
2019-09-30,"$16,658.63 "
2019-10-01,"$16,447.66 "
2019-10-02,"$16,310.97 "
2019-10-03,"$16,369.03 "
2019-10-04,"$16,449.35 "
2019-10-07,"$16,421.75 "
2019-10-08,"$16,293.95 "
2019-10-09,"$16,379.87 "
2019-10-10,"$16,422.68 "
2019-10-11,"$16,415.16 "
2019-10-15,"$16,418.39 "
2019-10-16,"$16,427.18 "
2019-10-17,"$16,426.30 "
2019-10-18,"$16,377.12 "
2019-10-21,"$16,418.45 "
2019-10-22,"$16,391.52 "
2019-10-23,"$16,335.93 "
2019-10-24,"$16,369.32 "
2019-10-25,"$16,404.49 "
2019-10-28,"$16,387.53 "
2019-10-29,"$16,418.14 "
2019-10-30,"$16,501.43 "
2019-10-31,"$16,483.16 "
2019-11-01,"$16,594.07 "
2019-11-04,"$16,669.81 "
2019-11-05,"$16,681.92 "
2019-11-06,"$16,745.64 "
2019-11-07,"$16,805.75 "
2019-11-08,"$16,877.42 "
2019-11-11,"$16,882.76 "
2019-11-12,"$16,909.38 "
2019-11-13,"$16,957.99 "
2019-11-14,"$16,972.18 "
2019-11-15,"$17,028.47 "
2019-11-18,"$17,025.11 "
2019-11-19,"$17,011.40 "
2019-11-20,"$17,005.82 "
2019-11-21,"$16,999.19 "
2019-11-22,"$16,954.84 "
2019-11-25,"$17,032.86 "
2019-11-26,"$17,035.88 "
2019-11-27,"$17,100.57 "
2019-11-28,"$17,114.52 "
2019-11-29,"$17,040.20 "
2019-12-02,"$16,981.47 "
2019-12-03,"$16,892.18 "
2019-12-04,"$16,897.34 "
2019-12-05,"$16,854.92 "
2019-12-06,"$16,996.97 "
2019-12-09,"$16,950.85 "
2019-12-10,"$16,950.70 "
2019-12-11,"$16,939.61 "
2019-12-12,"$16,946.90 "
2019-12-13,"$17,003.13 "
2019-12-16,"$17,056.36 "
2019-12-17,"$17,075.20 "
2019-12-18,"$17,031.98 "
2019-12-19,"$17,064.04 "
2019-12-20,"$17,118.44 "
2019-12-23,"$17,128.71 "
2019-12-24,"$17,180.15 "
2019-12-27,"$17,168.21 "
2019-12-30,"$17,098.56 "
